date,listing_id,reviewer_name,comments
2018-01-11T05:00:00.000Z,13674956,Keilagh,We had an amazing couple nights at Millie's.  The apt was absolutely perfect for what we needed and Millie was a very considerate host.  Would absolutely stay here again! And the views of the bridge are fab!
2018-01-21T05:00:00.000Z,13674956,Karen,"Beautiful place with an amazing view over harbor bridge. Very clean, walking distance to the nearest train station or you can have a lovely walk to the Opera House. Millie was super helpful and provided many tips plus she made her own little guides at home you could read and use. Eveything was there and her beautiful place made me feel right at home!"
2018-01-27T05:00:00.000Z,13674956,Jeffrey,"Great location, excellent kitchen. Bathroom could be improved but otherwise well worthwhile and fair value. Millie is a very good host."
2018-02-20T05:00:00.000Z,13674956,Man,"房間設備充足,交通方便,房東很友善及樂於為住客解決問題"
2018-02-22T05:00:00.000Z,13674956,Jessica,Great place! A wonderful space for two people even sharing the pull out bed. She has AppleTV which allowed my partner to log in and watch a movie we have downloaded. The views are amazing and it was such a short and beautiful walk across the bridge. There is also a cheap ferry that will get you across fast!
2018-02-24T05:00:00.000Z,13674956,Kandise,"The unit is immaculately clean and tidy and in a fantastic location - just 8 minutes walk to the ferry at North Sydney or Milson's Point station in the other direction - or you can walk the bridge if the weather is nice.  The unit is small but we LOVED it, and I would definitely recommend it for a couple or two friends.  Millie was great with communication and access to the unit was easy.  Thanks Millie for making our stay so enjoyable and comfortable!"
2018-02-28T05:00:00.000Z,13674956,Marta,"The apartment is a little gem in a great location, near the public transport to quickly arrive to the centre. It is a cosy apartment, very pleasant to stay and feel like home!"
2018-03-03T05:00:00.000Z,13674956,Stacey,"Close to the city, easy check in, comfortable accomodation. Well contained studio."
2018-03-06T05:00:00.000Z,13674956,지은,"Close to CBD, very clean,very informative"
2018-03-10T05:00:00.000Z,13674956,Melissa,"Lovely, clean and cosy space. Fantastic location. Millie was helpful and responsive and I absolutely loved spending time there"
2018-03-11T05:00:00.000Z,13674956,Mei,"An inviting space in a central location. Millie's apartment was bright, airy and eclectic. With views of the city overlooking the harbour bridge, it was in close proximity to Kirribilli shops, Milsons Point Station and North Sydney wharf. Would definitely recommend for tourists seeking a base to explore Sydney or locals for a weekend away :)"
2018-03-17T04:00:00.000Z,13674956,Helen,"Millie’s apartment was super clean & tidy and in a very convenient location too (you can take the train, bus or even walk to the CBD). The thoughtful provision of amenities and smooth check-in process ensured a lovely stay. Great neighbourhood, felt safe walking back in the evenings."
2018-03-25T04:00:00.000Z,13674956,Tanya,"Lovely little apartment, close to the heart of the city. Walking distance to several attractions and located in a nice neighbourhood. Would highly recommend!"
2018-03-29T04:00:00.000Z,13674956,Nico,"Everything was perfect! Super fast communication - easy check in and out - cosy - awesome view at harbour bridge from the balcony - clean - super equipped - cbd in walking distance over harbour bridge - and a good hot shower (best after 4 weeks in the camper!!!)Could not more recommend, one of the best Airbnb's we had so far:)"
2018-04-01T04:00:00.000Z,13674956,Jess,Super quaint area and easily accessible by the train. We had a great time and the host was super nice. Would 10/10 stay again
2018-04-07T04:00:00.000Z,13674956,Bret,"Millie's ""Shoebox"" would be great for one person or a couple looking for a value minded stay in Sydney with great view, clean accommodations, close to Milsons Point train station and even closer to the North Sydney ferry stop that takes you across the harbor to downtown Sydney and the Opera House.  You walk up the road a bit to North downtown and that's where you can buy all the groceries, beer and wine you need for your stay at a pretty good deal.  The views out the balcony are awesome - yes Millie's place is on the corner of a pretty busy stretch of street during commuter hours - but it adds to the charm; watching everyone scurry off to work while you're on holiday!  And the evening time was great for the balcony as you can open up the door, grab a glass of wine and enjoy the views of the Harbour Bridge at evening and sunset.  The bed was very comfortable for one, the kitchen was well stocked, the building itself seemed very safe and secure and it had a nice little counter w/ two bar stools that you can set up your IPad for the day/morning, have breakfast and get some work done before heading out onto your adventures.  You can tell I'm a big fan - as I'm an airbnb Superhost myself back in the USA.  The best part ... Millie's customer service and communication.  I cam a long way from SFO airport landing at 6:30 am after a long flight and Millie went out of her way to make sure I could either do an early check in or bag drop - and she was awesome during my visit with places to check out, etc.  She's a Superhost for a reason.  I've traveled around the world and have been to many countries and continents staying at various Airbnb units - Millie's was right up there for location, value, services, views and cleanliness.  Regards, Bret ~ 3ONE8 Manzanita in Manzanita, Oregon USA ~"
2018-04-12T04:00:00.000Z,13674956,Erin,Millie's place is great. I have stayed here now 3 times. You can not beat yhe value and the locality
2018-04-21T04:00:00.000Z,13674956,Phan,Clean and convenient. Millie is also quick to response to any of our enquiries. Highly recommended.
2018-05-26T04:00:00.000Z,13674956,Joseph,"Clean, perfect location and an affable host.  What more to ask for!?"
2018-07-07T04:00:00.000Z,13674956,Tom,"Millie was a great host and her apartment was perfect. It was clean, spacious and comfy. We had a little issue the first day when the electric tripped (the fuse box is in the wardrobe) but Millie’s friend Shelly and Millie were both so helpful and attentive it didn’t matter! The bed is super comfy and she has everything you could possibly need.The view from the balcony really is the same as the pictures- it’s incredible! I would highly recommend this apartment and wouldn’t hesitate to stay here again! Thank you Millie!"
2018-07-16T04:00:00.000Z,13674956,Eleni,Everthing was perfect!
2018-08-01T04:00:00.000Z,13674956,Cliff,Millie is very gracious
2018-08-24T04:00:00.000Z,13674956,Susan,Location is great. Hassle free check in and Millie responded quickly to our questions.
2018-09-03T04:00:00.000Z,13674956,Vanessa,"Millie’s place is very cute, clean and in a very good location. Plus the view is incredible! We had a wonderful stay and will definitely hope to stay at Millie’s again next time we visit Sydney. It really added to our experience ☺️"
2018-09-30T04:00:00.000Z,13674956,Susan,This is the 2nd time we have stayed at Millie and it was great. Will stay again
2018-10-03T04:00:00.000Z,13674956,Dylan,It’s really a good experience!
2018-10-18T04:00:00.000Z,13674956,Rosie,Great location! The train station was only 10 mins away. Recommend this place for anyone who wants to explore the city for a reasonable price!
2018-10-20T04:00:00.000Z,13674956,彤,"公寓做饭的工具一应俱全,配料也是超级多,非常适合度假"
2018-10-24T04:00:00.000Z,13674956,Yzella,"Millie’s apartment is perfect for a solo traveller like myself, or for a couple. The location is perfect, only a short train ride right into circular quay! The view from the balcony  overlooking harbour bridge while I ate my breakfast was something else! Millie responded to my messages super quickly and answered all my questions. Definitely recommend staying here and if I ever get the chance to go back to Sydney this is where I’d hope to stay!"
